date,amount,description,category
2026-01-13,-51.06,Restaurant,Food
2026-01-13,-70.9,Flight,Transport
2026-01-13,-159.35,Fast Food,Food
2026-01-13,-48.75,Phone Bill,Utilities
2026-01-13,-86.87,Groceries,Food
2026-01-13,-162.63,Water Bill,Utilities
2026-01-13,3284.09,Salary Deposit,Income
2026-01-13,-63.74,Subway,Transport
2026-01-13,-194.89,Coffee Shop,Food
2026-01-13,-1123.26,Monthly Rent,Rent
2026-01-13,-70.69,Flight,Transport
2026-01-13,2925.96,Salary Deposit,Income
2026-01-13,-46.32,Gas Station,Transport
2026-01-13,-173.79,Flight,Transport
2026-01-13,4358.37,Salary Deposit,Income
2026-01-13,-62.28,Spotify,Entertainment
2026-01-13,-184.4,Phone Bill,Utilities
2026-01-13,-195.04,Concert,Entertainment
2026-01-13,-51.93,Netflix,Entertainment
2026-01-13,-199.65,Phone Bill,Utilities
2026-01-13,-152.79,Netflix,Entertainment
2026-01-13,3792.83,Salary Deposit,Income
2026-01-13,-181.96,Phone Bill,Utilities
2026-01-13,3047.35,Salary Deposit,Income
2026-01-13,-125.92,Concert,Entertainment
2026-01-13,-1114.09,Monthly Rent,Rent
2026-01-13,-18.56,Groceries,Food
2026-01-13,4441.83,Salary Deposit,Income
2026-01-13,2158.09,Salary Deposit,Income
2026-01-13,-105.49,Internet,Utilities
2026-01-13,-36.66,Netflix,Entertainment
2026-01-13,-127.24,Internet,Utilities
2026-01-13,2670.22,Salary Deposit,Income
2026-01-13,-165.31,Fast Food,Food
2026-01-13,-154.08,Concert,Entertainment
2026-01-13,-127.6,Subway,Transport
2026-01-13,-21.97,Internet,Utilities
2026-01-14,-28.03,Electric Bill,Utilities
2026-01-14,-51.22,Phone Bill,Utilities
2026-01-14,-134.48,Phone Bill,Utilities
2026-01-14,-105.75,Uber,Transport
2026-01-14,-15.01,Gas Station,Transport
2026-01-14,-13.06,Restaurant,Food
2026-01-14,-56.74,Electric Bill,Utilities
2026-01-14,-92.95,Phone Bill,Utilities
2026-01-14,-1137.33,Monthly Rent,Rent
2026-01-14,-191.79,Electric Bill,Utilities
2026-01-14,-1226.35,Monthly Rent,Rent
2026-01-14,-47.1,Netflix,Entertainment
2026-01-14,-1416.86,Monthly Rent,Rent
2026-01-14,-155.85,Groceries,Food
2026-01-14,-137.98,Phone Bill,Utilities
2026-01-14,2812.56,Salary Deposit,Income
2026-01-14,4031.15,Salary Deposit,Income
2026-01-14,-145.99,Restaurant,Food
2026-01-14,-106.08,Electric Bill,Utilities
2026-01-14,-39.98,Internet,Utilities
2026-01-14,-192.89,Gas Station,Transport
2026-01-14,4665.15,Salary Deposit,Income
2026-01-14,-97.02,Subway,Transport
2026-01-14,-30.24,Phone Bill,Utilities
2026-01-14,-1417.66,Monthly Rent,Rent
2026-01-14,-148.24,Flight,Transport
2026-01-14,-103.84,Netflix,Entertainment
2026-01-14,-175.87,Gas Station,Transport
2026-01-14,-109.39,Groceries,Food
2026-01-14,-32.03,Netflix,Entertainment
2026-01-14,-33.52,Restaurant,Food
2026-01-14,-126.88,Subway,Transport
2026-01-14,-114.43,Groceries,Food
2026-01-14,-1286.67,Monthly Rent,Rent
2026-01-14,-142.57,Netflix,Entertainment
2026-01-14,-1217.25,Monthly Rent,Rent
2026-01-14,-141.58,Groceries,Food
2026-01-14,-61.71,Cinema,Entertainment
2026-01-14,-103.01,Cinema,Entertainment
2026-01-14,-792.97,Flight,Transport
2026-01-14,-126.54,Groceries,Food
2026-01-14,-157.26,Gas Station,Transport
2026-01-14,-140.36,Groceries,Food
2026-01-14,-98.63,Groceries,Food
2026-01-14,-1163.85,Monthly Rent,Rent
2026-01-14,-62.24,Concert,Entertainment
2026-01-14,-1212.8,Monthly Rent,Rent
2026-01-14,-45.65,Electric Bill,Utilities
2026-01-14,-87.46,Cinema,Entertainment
2026-01-14,-90.97,Subway,Transport
2026-01-14,-41.11,Uber,Transport
2026-01-14,-33.48,Phone Bill,Utilities
2026-01-14,-149.35,Electric Bill,Utilities
2026-01-14,-159.48,Fast Food,Food
2026-01-14,-1077.59,Monthly Rent,Rent
2026-01-14,-1081.8,Monthly Rent,Rent
2026-01-14,-188.98,Water Bill,Utilities
2026-01-14,-94.32,Fast Food,Food
2026-01-14,4650.24,Salary Deposit,Income
2026-01-15,2263.63,Salary Deposit,Income
2026-01-15,-152.4,Gas Station,Transport
2026-01-15,-1357.58,Monthly Rent,Rent
2026-01-15,-1351.33,Monthly Rent,Rent
2026-01-15,-177.31,Fast Food,Food
2026-01-15,-1250.81,Monthly Rent,Rent
2026-01-15,-1111.07,Monthly Rent,Rent
2026-01-15,2835.55,Salary Deposit,Income
2026-01-15,-30.7,Spotify,Entertainment
2026-01-15,-1061.84,Monthly Rent,Rent
2026-01-15,-124.53,Groceries,Food
2026-01-15,-159.56,Cinema,Entertainment
2026-01-15,-11.82,Cinema,Entertainment
2026-01-15,-1080.44,Monthly Rent,Rent
2026-01-15,-11.18,Water Bill,Utilities
2026-01-15,-128.49,Electric Bill,Utilities
2026-01-15,-116.09,Coffee Shop,Food
2026-01-15,-38.23,Netflix,Entertainment
2026-01-15,-1196.92,Monthly Rent,Rent
2026-01-15,-1152.51,Monthly Rent,Rent
2026-01-15,-91.86,Electric Bill,Utilities
2026-01-15,-176.05,Water Bill,Utilities
2026-01-15,-154.48,Restaurant,Food
2026-01-15,-1136.87,Monthly Rent,Rent
2026-01-15,2768.44,Salary Deposit,Income
2026-01-15,-1232.75,Monthly Rent,Rent
2026-01-15,3774.41,Salary Deposit,Income
2026-01-15,-971.97,Gas Station,Transport
2026-01-15,4371.45,Salary Deposit,Income
2026-01-15,-1458.31,Monthly Rent,Rent
2026-01-15,-1075.72,Monthly Rent,Rent
2026-01-15,-194.87,Spotify,Entertainment
2026-01-15,-197.39,Restaurant,Food
2026-01-15,-84.73,Netflix,Entertainment
2026-01-15,-74.6,Phone Bill,Utilities
2026-01-15,-1247.18,Monthly Rent,Rent
2026-01-15,-87.44,Uber,Transport
2026-01-15,-137.13,Spotify,Entertainment
2026-01-15,2877.39,Salary Deposit,Income
2026-01-15,4327.26,Salary Deposit,Income
2026-01-15,4371.07,Salary Deposit,Income
2026-01-15,-1224.5,Monthly Rent,Rent
2026-01-15,4874.86,Salary Deposit,Income
2026-01-15,-55.58,Concert,Entertainment
2026-01-15,-118.79,Electric Bill,Utilities
2026-01-15,4797.38,Salary Deposit,Income
2026-01-15,-101.33,Groceries,Food
2026-01-15,-153.59,Internet,Utilities
2026-01-15,-126.51,Electric Bill,Utilities
2026-01-15,-20.91,Gas Station,Transport
2026-01-15,-1427.94,Monthly Rent,Rent
2026-01-15,-105.43,Cinema,Entertainment
2026-01-15,-422.83,Electric Bill,Utilities
2026-01-15,-16.08,Fast Food,Food
2026-01-15,-61.62,Spotify,Entertainment
2026-01-15,4175.26,Salary Deposit,Income
2026-01-15,-156.26,Internet,Utilities
2026-01-15,-125.81,Spotify,Entertainment
2026-01-15,-64.3,Gas Station,Transport
2026-01-15,-116.18,Netflix,Entertainment
2026-01-15,3602.77,Salary Deposit,Income
2026-01-15,-66.23,Subway,Transport
2026-01-15,4914.72,Salary Deposit,Income
2026-01-15,-1305.56,Monthly Rent,Rent
2026-01-15,-197.77,Flight,Transport
2026-01-16,3176.92,Salary Deposit,Income
2026-01-16,3673.34,Salary Deposit,Income
2026-01-16,3036.44,Salary Deposit,Income
2026-01-16,-90.95,Restaurant,Food
2026-01-16,-74.71,Phone Bill,Utilities
2026-01-16,-71.67,Groceries,Food
2026-01-16,-170.7,Phone Bill,Utilities
2026-01-16,-70.76,Phone Bill,Utilities
2026-01-16,-174.05,Flight,Transport
2026-01-16,-1397.32,Monthly Rent,Rent
2026-01-16,-199.85,Phone Bill,Utilities
2026-01-16,-1317.45,Monthly Rent,Rent
2026-01-16,4926.19,Salary Deposit,Income
2026-01-16,-34.98,Netflix,Entertainment
2026-01-16,-1405.8,Monthly Rent,Rent
2026-01-16,-149.02,Netflix,Entertainment
2026-01-16,-67.59,Water Bill,Utilities
2026-01-16,4093.82,Salary Deposit,Income
2026-01-16,-95.16,Internet,Utilities
2026-01-16,2279.5,Salary Deposit,Income
2026-01-16,-985.07,Coffee Shop,Food
2026-01-16,-1373.98,Monthly Rent,Rent
2026-01-16,-21.16,Concert,Entertainment
2026-01-16,-49.56,Groceries,Food
2026-01-16,3371.32,Salary Deposit,Income
2026-01-16,-131.39,Subway,Transport
2026-01-16,-130.71,Restaurant,Food
2026-01-16,-168.69,Internet,Utilities
2026-01-16,4896.4,Salary Deposit,Income
2026-01-16,-1266.97,Monthly Rent,Rent
2026-01-16,-1108.61,Monthly Rent,Rent
2026-01-16,-108.62,Internet,Utilities
2026-01-16,-69.25,Cinema,Entertainment
2026-01-16,-168.25,Groceries,Food
2026-01-16,-155.93,Concert,Entertainment
2026-01-16,2173.26,Salary Deposit,Income
2026-01-16,3953.34,Salary Deposit,Income
2026-01-16,-117.67,Fast Food,Food
2026-01-16,-1096.36,Monthly Rent,Rent
2026-01-16,4515.6,Salary Deposit,Income
2026-01-16,-82.12,Uber,Transport
2026-01-17,3367.52,Salary Deposit,Income
2026-01-17,-148.51,Uber,Transport
2026-01-17,-1180.99,Monthly Rent,Rent
2026-01-17,-140.07,Uber,Transport
2026-01-17,2943.37,Salary Deposit,Income
2026-01-17,-50.32,Fast Food,Food
2026-01-17,-180.83,Groceries,Food
2026-01-17,-143.88,Subway,Transport
2026-01-17,-28.71,Coffee Shop,Food
2026-01-17,-89.41,Concert,Entertainment
2026-01-17,-122.11,Groceries,Food
2026-01-17,-112.47,Concert,Entertainment
2026-01-17,4454.41,Salary Deposit,Income
2026-01-17,-152.44,Netflix,Entertainment
2026-01-17,-173.9,Gas Station,Transport
2026-01-17,-74.41,Spotify,Entertainment
2026-01-17,-70.97,Concert,Entertainment
2026-01-17,-1144.66,Monthly Rent,Rent
2026-01-17,-119.94,Electric Bill,Utilities
2026-01-17,-1183.51,Monthly Rent,Rent
2026-01-17,-174.62,Subway,Transport
2026-01-17,-177.97,Gas Station,Transport
2026-01-17,-84.87,Concert,Entertainment
2026-01-17,3655.67,Salary Deposit,Income
2026-01-17,-1087.22,Monthly Rent,Rent
2026-01-17,-57.25,Groceries,Food
2026-01-17,-76.4,Flight,Transport
2026-01-17,-1044.24,Monthly Rent,Rent
2026-01-17,-1234.35,Monthly Rent,Rent
2026-01-17,-144.56,Flight,Transport
2026-01-17,-1400.68,Monthly Rent,Rent
2026-01-17,-45.26,Water Bill,Utilities
2026-01-17,-118.6,Subway,Transport
2026-01-17,-192.84,Phone Bill,Utilities
2026-01-17,-126.04,Flight,Transport
2026-01-17,-16.63,Uber,Transport
2026-01-17,2341.19,Salary Deposit,Income
2026-01-17,-79.39,Groceries,Food
2026-01-17,-196.33,Gas Station,Transport
2026-01-17,-129.83,Netflix,Entertainment
2026-01-17,4587.15,Salary Deposit,Income
2026-01-17,-146.01,Water Bill,Utilities
2026-01-17,-997.07,Water Bill,Utilities
2026-01-17,-56.58,Water Bill,Utilities
2026-01-17,2438.72,Salary Deposit,Income
2026-01-17,-27.19,Gas Station,Transport
2026-01-17,-1148.83,Monthly Rent,Rent
2026-01-17,-169.25,Spotify,Entertainment
2026-01-17,-1412.84,Monthly Rent,Rent
2026-01-17,-81.54,Gas Station,Transport
2026-01-17,-41.02,Electric Bill,Utilities
2026-01-17,-78.97,Spotify,Entertainment
2026-01-18,-71.04,Subway,Transport
2026-01-18,-135.29,Cinema,Entertainment
2026-01-18,-17.54,Uber,Transport
2026-01-18,-47.01,Gas Station,Transport
2026-01-18,3823.83,Salary Deposit,Income
2026-01-18,-59.48,Flight,Transport
2026-01-18,-1014.04,Monthly Rent,Rent
2026-01-18,-47.65,Groceries,Food
2026-01-18,-192.84,Flight,Transport
2026-01-18,2288.18,Salary Deposit,Income
2026-01-18,-56.37,Groceries,Food
2026-01-18,-121.81,Subway,Transport
2026-01-18,-167.98,Gas Station,Transport
2026-01-18,-20.82,Restaurant,Food
2026-01-18,-120.79,Groceries,Food
2026-01-18,-1028.33,Monthly Rent,Rent
2026-01-18,-72.86,Water Bill,Utilities
2026-01-18,4348.67,Salary Deposit,Income
2026-01-18,-97.15,Fast Food,Food
2026-01-18,-40.85,Coffee Shop,Food
2026-01-18,-1049.59,Monthly Rent,Rent
2026-01-18,-105.71,Flight,Transport
2026-01-18,-81.11,Cinema,Entertainment
2026-01-18,-102.66,Concert,Entertainment
2026-01-18,-568.68,Gas Station,Transport
2026-01-18,-66.22,Phone Bill,Utilities
2026-01-18,-24.94,Groceries,Food
2026-01-18,-41.38,Flight,Transport
2026-01-18,-87.83,Spotify,Entertainment
2026-01-18,-32.51,Cinema,Entertainment
2026-01-18,2517.13,Salary Deposit,Income
2026-01-18,-1173.94,Monthly Rent,Rent
2026-01-18,-24.32,Phone Bill,Utilities
2026-01-18,-1213.86,Monthly Rent,Rent
2026-01-18,-37.94,Fast Food,Food
2026-01-18,-128.83,Concert,Entertainment
2026-01-18,-1076.5,Monthly Rent,Rent
2026-01-18,-1404.27,Monthly Rent,Rent
2026-01-18,2745.28,Salary Deposit,Income
2026-01-18,2809.82,Salary Deposit,Income
2026-01-18,-24.51,Fast Food,Food
2026-01-18,-48.41,Gas Station,Transport
2026-01-18,2358.8,Salary Deposit,Income
2026-01-18,-52.32,Electric Bill,Utilities
2026-01-18,-47.29,Uber,Transport
2026-01-18,-163.63,Subway,Transport
2026-01-18,3736.78,Salary Deposit,Income
2026-01-18,-172.87,Internet,Utilities
2026-01-18,-17.59,Restaurant,Food
2026-01-18,-1070.18,Monthly Rent,Rent
2026-01-18,-1006.32,Monthly Rent,Rent
2026-01-18,2778.25,Salary Deposit,Income
2026-01-18,-71.25,Flight,Transport
2026-01-18,-1403.42,Monthly Rent,Rent
2026-01-18,-125.31,Internet,Utilities
2026-01-18,-41.32,Groceries,Food
2026-01-19,-86.42,Internet,Utilities
2026-01-19,4566.01,Salary Deposit,Income
2026-01-19,4019.83,Salary Deposit,Income
2026-01-19,-133.56,Restaurant,Food
2026-01-19,-48.42,Fast Food,Food
2026-01-19,-1281.08,Monthly Rent,Rent
2026-01-19,-114.33,Electric Bill,Utilities
2026-01-19,-52.9,Spotify,Entertainment
2026-01-19,-90.71,Groceries,Food
2026-01-19,-47.04,Uber,Transport
2026-01-19,-43.95,Netflix,Entertainment
2026-01-19,-1497.58,Monthly Rent,Rent
2026-01-19,-122.11,Groceries,Food
2026-01-19,4999.53,Salary Deposit,Income
2026-01-19,-62.06,Uber,Transport
2026-01-19,2173.42,Salary Deposit,Income
2026-01-19,-52.85,Restaurant,Food
2026-01-19,3161.12,Salary Deposit,Income
2026-01-19,-1020.84,Monthly Rent,Rent
2026-01-19,4141.02,Salary Deposit,Income
2026-01-19,-1089.03,Monthly Rent,Rent
2026-01-19,-100.16,Uber,Transport
2026-01-19,-72.59,Cinema,Entertainment
2026-01-19,-99.72,Concert,Entertainment
2026-01-19,-41.9,Uber,Transport
2026-01-19,-1031.83,Monthly Rent,Rent
2026-01-19,-183.16,Internet,Utilities
2026-01-19,-1063.43,Monthly Rent,Rent
2026-01-19,-183.21,Netflix,Entertainment
2026-01-19,-36.29,Internet,Utilities
2026-01-19,-31.8,Restaurant,Food
2026-01-19,4626.69,Salary Deposit,Income
2026-01-19,-129.98,Cinema,Entertainment
2026-01-19,-41.35,Groceries,Food
2026-01-19,-162.47,Subway,Transport
2026-01-19,-1045.29,Monthly Rent,Rent
2026-01-19,2504.35,Salary Deposit,Income
2026-01-19,-20.63,Fast Food,Food
2026-01-19,2333.59,Salary Deposit,Income
2026-01-19,2963.95,Salary Deposit,Income
2026-01-19,-144.18,Cinema,Entertainment
2026-01-19,-143.67,Phone Bill,Utilities
2026-01-19,4716.04,Salary Deposit,Income
2026-01-19,-157.17,Cinema,Entertainment
2026-01-19,-17.92,Subway,Transport
2026-01-19,-50.9,Netflix,Entertainment
2026-01-19,-31.15,Flight,Transport
2026-01-19,-106.72,Flight,Transport
2026-01-19,-1118.25,Monthly Rent,Rent
2026-01-19,-35.93,Phone Bill,Utilities
2026-01-19,-65.5,Flight,Transport
2026-01-19,-78.32,Groceries,Food
2026-01-20,4971.2,Salary Deposit,Income
2026-01-20,-65.11,Fast Food,Food
2026-01-20,-198.03,Cinema,Entertainment
2026-01-20,-148.53,Cinema,Entertainment
2026-01-20,-192.86,Coffee Shop,Food
2026-01-20,-124.59,Coffee Shop,Food
2026-01-20,-1041.35,Monthly Rent,Rent
2026-01-20,-93.6,Groceries,Food
2026-01-20,-196.12,Internet,Utilities
2026-01-20,-198.1,Fast Food,Food
2026-01-20,-1292.89,Monthly Rent,Rent
2026-01-20,-84.06,Uber,Transport
2026-01-20,-155.06,Electric Bill,Utilities
2026-01-20,-161.42,Restaurant,Food
2026-01-20,-46.06,Electric Bill,Utilities
2026-01-20,-107.91,Internet,Utilities
2026-01-20,3895.47,Salary Deposit,Income
2026-01-20,-109.98,Subway,Transport
2026-01-20,-89.42,Uber,Transport
2026-01-20,-192.81,Internet,Utilities
2026-01-20,-82.69,Fast Food,Food
2026-01-20,-114.21,Internet,Utilities
2026-01-20,-128.28,Cinema,Entertainment
2026-01-20,-1476.32,Monthly Rent,Rent
2026-01-20,-1211.44,Monthly Rent,Rent
2026-01-20,-136.02,Phone Bill,Utilities
2026-01-20,-1387.7,Monthly Rent,Rent
2026-01-20,2690.75,Salary Deposit,Income
2026-01-20,3224.19,Salary Deposit,Income
2026-01-20,-1092.72,Monthly Rent,Rent
2026-01-20,-132.29,Netflix,Entertainment
2026-01-20,-50.5,Phone Bill,Utilities
2026-01-20,-199.59,Spotify,Entertainment
2026-01-20,-148.42,Gas Station,Transport
2026-01-20,2500.8,Salary Deposit,Income
2026-01-20,-709.93,Uber,Transport
2026-01-20,-81.11,Internet,Utilities
2026-01-20,-47.85,Netflix,Entertainment
2026-01-20,2640.81,Salary Deposit,Income
2026-01-20,-1264.71,Monthly Rent,Rent
2026-01-20,-1157.15,Monthly Rent,Rent
2026-01-20,-72.96,Gas Station,Transport
2026-01-20,3882.8,Salary Deposit,Income
2026-01-20,-81.94,Cinema,Entertainment
2026-01-20,-74.66,Electric Bill,Utilities
2026-01-20,-1290.82,Monthly Rent,Rent
2026-01-20,-152.86,Uber,Transport
2026-01-20,-1461.43,Monthly Rent,Rent
2026-01-20,-26.83,Spotify,Entertainment
2026-01-20,-92.19,Concert,Entertainment
2026-01-20,-1311.25,Monthly Rent,Rent
2026-01-20,2413.99,Salary Deposit,Income
2026-01-20,-40.43,Concert,Entertainment
2026-01-20,-103.05,Spotify,Entertainment
2026-01-20,-1313.24,Monthly Rent,Rent
2026-01-20,2849.99,Salary Deposit,Income
2026-01-20,-92.89,Fast Food,Food
2026-01-21,4906.61,Salary Deposit,Income
2026-01-21,-148.1,Subway,Transport
2026-01-21,-160.4,Concert,Entertainment
2026-01-21,2495.94,Salary Deposit,Income
2026-01-21,-64.88,Cinema,Entertainment
2026-01-21,-78.7,Flight,Transport
2026-01-21,4682.0,Salary Deposit,Income
2026-01-21,-18.85,Water Bill,Utilities
2026-01-21,-166.51,Cinema,Entertainment
2026-01-21,-28.82,Spotify,Entertainment
2026-01-21,-58.79,Internet,Utilities
2026-01-21,-130.05,Water Bill,Utilities
2026-01-21,-116.27,Spotify,Entertainment
2026-01-21,-1099.71,Monthly Rent,Rent
2026-01-21,-181.22,Restaurant,Food
2026-01-21,-181.24,Cinema,Entertainment
2026-01-21,-1144.25,Monthly Rent,Rent
2026-01-21,-199.75,Fast Food,Food
2026-01-21,-191.32,Concert,Entertainment
2026-01-21,-155.36,Spotify,Entertainment
2026-01-21,-118.02,Restaurant,Food
2026-01-21,-165.86,Subway,Transport
2026-01-21,-121.18,Uber,Transport
2026-01-21,-110.66,Uber,Transport
2026-01-21,-153.31,Spotify,Entertainment
2026-01-21,4402.01,Salary Deposit,Income
2026-01-21,-38.0,Coffee Shop,Food
2026-01-21,-27.21,Internet,Utilities
2026-01-21,-99.45,Spotify,Entertainment
2026-01-21,-64.26,Restaurant,Food
2026-01-21,-31.38,Cinema,Entertainment
2026-01-21,4734.91,Salary Deposit,Income
2026-01-21,-97.64,Internet,Utilities
2026-01-21,-91.49,Water Bill,Utilities
2026-01-21,-49.9,Fast Food,Food
2026-01-21,-1086.93,Monthly Rent,Rent
2026-01-21,-86.56,Gas Station,Transport
2026-01-21,-188.94,Flight,Transport
2026-01-21,-93.46,Fast Food,Food
2026-01-21,4267.47,Salary Deposit,Income
2026-01-21,-186.2,Water Bill,Utilities
2026-01-21,4534.15,Salary Deposit,Income
2026-01-21,-1341.46,Monthly Rent,Rent
2026-01-21,4801.15,Salary Deposit,Income
2026-01-21,-79.3,Uber,Transport
2026-01-21,-114.15,Restaurant,Food
2026-01-21,-172.45,Coffee Shop,Food
2026-01-21,2156.67,Salary Deposit,Income
2026-01-21,-12.32,Netflix,Entertainment
2026-01-21,2319.07,Salary Deposit,Income
2026-01-21,-676.46,Spotify,Entertainment
2026-01-21,-191.73,Restaurant,Food
2026-01-21,-142.01,Flight,Transport
2026-01-21,-30.8,Netflix,Entertainment
2026-01-21,-78.63,Cinema,Entertainment
2026-01-21,-20.03,Restaurant,Food
2026-01-21,-165.58,Phone Bill,Utilities
2026-01-21,-98.55,Netflix,Entertainment
2026-01-21,-43.1,Restaurant,Food
2026-01-21,-80.32,Electric Bill,Utilities
2026-01-21,-1403.72,Monthly Rent,Rent
2026-01-21,-54.4,Cinema,Entertainment
2026-01-21,-1084.98,Monthly Rent,Rent
2026-01-22,3336.44,Salary Deposit,Income
2026-01-22,4603.24,Salary Deposit,Income
2026-01-22,3814.37,Salary Deposit,Income
2026-01-22,-124.26,Water Bill,Utilities
2026-01-22,-106.71,Groceries,Food
2026-01-22,-90.55,Fast Food,Food
2026-01-22,-70.04,Concert,Entertainment
2026-01-22,-107.08,Electric Bill,Utilities
2026-01-22,-1463.92,Monthly Rent,Rent
2026-01-22,-1108.22,Monthly Rent,Rent
2026-01-22,-10.37,Flight,Transport
2026-01-22,-159.06,Electric Bill,Utilities
2026-01-22,4285.99,Salary Deposit,Income
2026-01-22,-194.92,Fast Food,Food
2026-01-22,-116.39,Groceries,Food
2026-01-22,-101.1,Flight,Transport
2026-01-22,2921.36,Salary Deposit,Income
2026-01-22,-61.71,Coffee Shop,Food
2026-01-22,-147.86,Internet,Utilities
2026-01-22,-1054.75,Monthly Rent,Rent
2026-01-22,-25.74,Fast Food,Food
2026-01-22,-187.4,Water Bill,Utilities
2026-01-22,-1431.96,Monthly Rent,Rent
2026-01-22,-1069.39,Monthly Rent,Rent
2026-01-22,-44.12,Phone Bill,Utilities
2026-01-22,-111.02,Electric Bill,Utilities
2026-01-22,-62.76,Cinema,Entertainment
2026-01-22,-94.57,Water Bill,Utilities
2026-01-22,-1321.41,Monthly Rent,Rent
2026-01-22,-18.42,Water Bill,Utilities
2026-01-22,-69.51,Internet,Utilities
2026-01-22,-152.09,Cinema,Entertainment
2026-01-22,-192.8,Cinema,Entertainment
2026-01-22,-1446.0,Monthly Rent,Rent
2026-01-22,-177.53,Gas Station,Transport
2026-01-22,-130.79,Groceries,Food
2026-01-22,-80.72,Internet,Utilities
2026-01-22,-10.01,Water Bill,Utilities
2026-01-22,-81.75,Coffee Shop,Food
2026-01-22,-95.14,Netflix,Entertainment
2026-01-22,-138.52,Concert,Entertainment
2026-01-22,-164.59,Groceries,Food
2026-01-22,-191.42,Internet,Utilities
2026-01-22,-21.11,Cinema,Entertainment
2026-01-22,4093.42,Salary Deposit,Income
2026-01-22,-182.42,Electric Bill,Utilities
2026-01-22,3724.15,Salary Deposit,Income
2026-01-22,-32.35,Flight,Transport
2026-01-22,-28.27,Uber,Transport
2026-01-22,-81.5,Spotify,Entertainment
2026-01-22,-197.27,Flight,Transport
2026-01-22,-1048.6,Monthly Rent,Rent
2026-01-22,-48.27,Gas Station,Transport
2026-01-22,-1009.93,Monthly Rent,Rent
2026-01-23,-41.99,Concert,Entertainment
2026-01-23,-103.12,Subway,Transport
2026-01-23,-196.87,Cinema,Entertainment
2026-01-23,-198.72,Netflix,Entertainment
2026-01-23,-46.01,Electric Bill,Utilities
2026-01-23,-1211.75,Monthly Rent,Rent
2026-01-23,-112.76,Fast Food,Food
2026-01-23,-94.86,Gas Station,Transport
2026-01-23,-136.0,Cinema,Entertainment
2026-01-23,-53.47,Gas Station,Transport
2026-01-23,2884.45,Salary Deposit,Income
2026-01-23,-420.96,Cinema,Entertainment
2026-01-23,-88.86,Internet,Utilities
2026-01-23,-892.02,Spotify,Entertainment
2026-01-23,-1196.43,Monthly Rent,Rent
2026-01-23,-132.4,Groceries,Food
2026-01-23,-1433.52,Monthly Rent,Rent
2026-01-23,-1037.69,Monthly Rent,Rent
2026-01-23,-151.71,Electric Bill,Utilities
2026-01-23,-44.12,Fast Food,Food
2026-01-23,3913.33,Salary Deposit,Income
2026-01-23,-1202.57,Monthly Rent,Rent
2026-01-23,-69.66,Subway,Transport
2026-01-23,2239.49,Salary Deposit,Income
2026-01-23,3388.87,Salary Deposit,Income
2026-01-23,-1012.22,Monthly Rent,Rent
